Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario,Polaridad,Subjetividad
just block off the courtroom hallway andmake reporter put their camera out on the street trump is too lazy to walk far to get on front of camera,@mrloanagentman,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:34,-0.075,1.0
trump is finally being held accountable for his bad action and is not liking it a got away with way too much in past activity his affair are now costing him big time is not above the law,@OnlyTheShadowKnowsAll,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:32,-0.14166666666666664,0.36944444444444446
put trump in jail for life,@JosePettaway-zr2fm,https://www.youtube.com/watch?v=E-KUn95o0iU,ro,02/05/2024 16:31,-0.1,0.0
all doe is complain saying is treated so fairly doe not address his plan related to policy complaing is not campaigning about time learns there are consequence to your action,@bethwiederhold9170,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:30,0.26666666666666666,0.46666666666666673
trump trying to talk to witness during court is witness tampering,@jessicabarber5835,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:29,0.0,0.0
i love the picture,@andreacampe8165,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:27,0.5,0.6
might a well have the court hold on to his credit card he running up tab,@jessicabarber5835,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:26,0.0,0.0
how about remove all reporter from the courthouse so rump can not spout his lie keep him in soundproof booth,@savr4est,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:26,0.0,0.0
i dont know why anyone would chose to represent criminal like trump in my opinion know is guilty yet think could by his way out of being guilty i dont care how good lawyer is when there is so much evidence to prove his guilt brilliant lawyer cant blink and say is innocent these lawyer seriously think there better than every lawyer who quit representing trump or who been thrown in jail for representing him,@chelseamolinashihtzu166,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:25,0.09666666666666669,0.6216666666666667
before and after court he not campaigning he complaining,@user-ki5lc9eh3d,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:25,0.0,0.0
rikers island time humpty dumpty,@HI.ISLS.808,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:24,0.0,0.0
but trump is not using it to campaign he using it to complain rant to attempt to try this case in the court of public opinion id like to hear his policy idea and actual campaign rhetoric wont even take question,@dcone54321,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:23,0.0,0.08333333333333334
tell the truth on his off day hr been golfing and about barron th would be the first graduation trump would attend cmon abc do your job and report the news,@coasterpan,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:21,0.25,0.3333333333333333
what did stinky pant say,@tomjmdalton8855,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:20,0.0,0.0
i know the judge doesnt want trump to miss any of the trial but could put him in jail overnight a punishment that might help the situation a wouldnt be able to go in front of the camera which would really be blessing for everyone,@margiesmith1045,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:20,0.20000000000000004,0.27499999999999997
that may well be mutual,@angelikalindenau943,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:19,0.0,0.0
state how violated gag order attacking witness etc and that could say mist anything but gors beyond what is allowed,@coasterpan,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:19,0.0,0.0
all old and hersay,@lindaslaton4661,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:18,0.1,0.2
soooo sick of hearing how difficult this is on him,@pcavesnana,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:18,-0.6071428571428572,0.9285714285714286
u would be frustrated also they arent his pier,@lindaslaton4661,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:18,-0.7,0.2
chump for prison year let go babbitt,@drumtwo4seven,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:17,0.0,0.0
interesting but the attorney know what matter and it in his client best legal interest to stfu said what make sense from lawyer point of view not politician,@BlindSquirrel425,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:17,0.5666666666666667,0.3333333333333333
how sick is america of donald trump,@kristimead479,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:17,-0.7142857142857143,0.8571428571428571
ideally trump would want his attorney and his mob to be perfectly synchronized,@chiricuttcomepapt5100,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:17,0.95,1.0
gag order bab,@lindaslaton4661,https://www.youtube.com/watch?v=E-KUn95o0iU,da,02/05/2024 16:16,0.0,0.0
defend pres trump from evil,@lindaslaton4661,https://www.youtube.com/watch?v=E-KUn95o0iU,da,02/05/2024 16:16,-1.0,1.0
not sure you can do campaign on govt property a candidateunless you pay for the venue maybe,@anniehills3580,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:15,-0.25,0.8888888888888888
put them in jail,@lindaslaton4661,https://www.youtube.com/watch?v=E-KUn95o0iU,fi,02/05/2024 16:15,-0.1,0.0
abc news is another fox propaganda channel why lie about traitor trump not being able to campaign day out of the week to campaign instead he golfing,@jmjlej,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:15,0.2,0.3625
our system u not judged by trust,@lindaslaton4661,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:14,0.0,0.0
trump is mad at the world surprise there,@anniehills3580,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:14,-0.625,1.0
somebody isnt going to get paid,,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:13,0.0,0.0
here say,@lindaslaton4661,https://www.youtube.com/watch?v=E-KUn95o0iU,da,02/05/2024 16:13,0.0,0.0
it come to illegals with credibility testifying,@lindaslaton4661,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:13,0.0,0.0
put him in jail already,@susansellars3869,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:13,-0.1,0.0
so we have former president who is stating that the gag order is under from multiple court are agaist his right of free speech that believe can say anything it core political speech is in violation time now criminal violation handcuff hour in jail arrest also violated multiple bond agreement then you have protester at university getting shot with rubber bullet being drag off in cuff and zip tie arrested sprayed with pepper spray flash bomb s going to jail to be processed who clearly have le right then donald trump id say this situation is not equal justice i see that collage student are not being treated like donald trump all over the usa these student should protest equal justice trump can endanger the life of multiple jury multiple wittnessses spit in multiple judge face go after the judge daughter multiple prosecutor trump is show american that justice is not equal and exactly how much the whole justice system fear him thats what these student are learning right now and that is what they are thinking about right now a they sit in cell while trump spit in judge face dont get wrong i dont support whats happening at multiple university just pointing out the unequal justice playing out in real time,@davidlukei7950,https://www.youtube.com/watch?v=E-KUn95o0iU,en,02/05/2024 16:12,0.04285714285714285,0.23610426929392447
cựu tổng thống mỹ donald trump có nguy cơ ngồi tù nếu còn vi phạm lệnh cấm ngôn skđs,@BaoSuckhoedoisongboyte,https://www.youtube.com/watch?v=LtgBgmsIPmI,vi,02/05/2024 07:40,0.0,0.0
nuoc my muon nam da co vn chuc nuoc my mnh khoe,@user-zy3xr1nv7l,https://www.youtube.com/watch?v=LtgBgmsIPmI,vi,02/05/2024 11:56,0.0,0.0
một tay khùng nổ,@aiduong3285,https://www.youtube.com/watch?v=LtgBgmsIPmI,vi,02/05/2024 10:41,0.0,0.0
ô ấy nói rất chinh xác đúng là tầm nhìn rất chuẩn,@doanhdavic8303,https://www.youtube.com/watch?v=LtgBgmsIPmI,vi,02/05/2024 09:56,0.0,0.0
nói đi nói lại,@thuthao5168,https://www.youtube.com/watch?v=LtgBgmsIPmI,vi,02/05/2024 09:31,0.0,0.0
trumb nói càn,@VietLe-md9tl,https://www.youtube.com/watch?v=LtgBgmsIPmI,vi,02/05/2024 08:29,0.0,0.0
jack smith is liar,@user-wc1zv7zu4k,https://www.youtube.com/watch?v=lpXX7F28kOg,en,02/05/2024 17:12,0.0,0.0
let see what the punishment will be from the judge in this sham of case for trump excercising his right to free speech,@gerijoz5628,https://www.youtube.com/watch?v=lpXX7F28kOg,en,02/05/2024 14:54,0.1619047619047619,0.5452380952380952
creep,@AndreGraham-gq9lp,https://www.youtube.com/watch?v=lpXX7F28kOg,en,02/05/2024 14:09,0.0,0.0
check the dominion voting machine probably connected to super computer in utah same company fox had to pay quarter of billion dollar to personally im sick of the entire ordeal and we the people arent a stupid a you ivy league think we are it insulting,@Sobeit2024,https://www.youtube.com/watch?v=lpXX7F28kOg,en,02/05/2024 03:38,-0.36349206349206353,0.7123015873015873
action that may have an impact on an election federal prosecutor and agent may never select the timing of any action including investigative step criminal charge or statement for the purpose of affecting any election or for the purpose of giving an advantage or disadvantage to any candidate or political party such purpose is inconsistent with the department mission and with the principle of federal prosecution sound familiar comey said reasonable prosecutor would bring charge against hillary for destroying doc hur said jury would convict buyden for wilfully retaining classified doc that say lot about matthew colangelo who worked obama doj then tish james office then number at buyden doj then decides to demote to bragg office not at all pfft,@at9660,https://www.youtube.com/watch?v=lpXX7F28kOg,en,02/05/2024 03:27,0.06388888888888888,0.31666666666666665
this is definitely horrendous witch hunt who in their right mind would rely on judge jury that would allow the national inquirer to testify that is filthy tabloid magazine that is famous for ruining so many life in the entertainment field etc this is such joke and the folk on this particular jury not all are squeaky clean,@pamelabretschneider3780,https://www.youtube.com/watch?v=lpXX7F28kOg,en,02/05/2024 01:58,0.12738095238095237,0.6336309523809524
fake headline,@tinasmachine,https://www.youtube.com/watch?v=lpXX7F28kOg,no,02/05/2024 00:45,-0.5,1.0
mommy they are picking on again waaaa waaa what crybaby,@dral9657,https://www.youtube.com/watch?v=lpXX7F28kOg,en,02/05/2024 00:02,0.0,0.0
are those student stopping government proceeding so b comparison from fartman,@williambright4668,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 22:54,0.0,0.0
we the people stand with you mr president trump,@ANGELOARRIAS,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 12:56,0.0,0.0
so can anyone tell what smith done whats trump going on about or is lying spewing b,@aidenfisher5679,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 11:44,0.0,0.0
trump would not be in court if wa not running for president bidens democrat weaponized justice department is to blame scotus determined that jack smith wa not legally authorized to investigate or charge trump with any crime since wa appointed by biden to destroy trump and deny we the people of the right to vote for the candidate of our choice there isnt any merit to decide on in this case since there is case and that may very well be the outcome of this case judge luttig need to retire trump wa being blackmailed and idiot want to jail him for it do not blame the crime on the victim demanding an impotent president is ridiculous,@Bitdog4U,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 11:17,-0.14032738095238095,0.36071428571428577
hunter going around free democrat will cheat again,@chrisb2743,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 10:45,0.4,0.8
this is awful lawfare need to stop,@georgetanley5342,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 08:20,-1.0,1.0
the constitution is clear regarding what president can and can not do why is trump being considered by the supreme court or any other court for immunity wasting taxpayer money causing chaos in our country established law and structure it is clear is still trying to bring america down with his constant nonsense and refusal to conduct himself in lawabiding way,@RD-fr3xy,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 06:12,-0.01611111111111111,0.35277777777777775
how can american disbar the corup judge,@huongMai-qz5sd,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 05:11,0.0,0.0
what whiner,@kenraty76,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 02:36,0.0,0.0
im eating popcorn reading the comment best creative writing ever or b,@georgewarmowski6881,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 01:54,0.75,0.65
big story that one can find anywhere it time to live in the real world donny the fact that you were indicted is testament to our legal system operating at it best none of your statement are true exactly what do you hope to accomplish by pleading your case outside the courtroom to handful of people who have absolutely power to help you,@lisaedwards6533,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 01:51,0.2595959595959596,0.3611111111111111
i would like to say that there an new american pandemic call trump maga fever vaccine needed,@user-dz7bv7nw9r,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 01:50,0.06818181818181818,0.22727272727272727
love donald trump biden is the worst president in history most corrupt that is what in common with zelinsky of urkraine,@72569gab,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 01:42,-0.16,0.72
there jack smith on here sloppy report,@angieivey6947,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 01:34,-0.4166666666666667,0.75
trump president of cell block rikers island,@martianmartian7281,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 01:07,0.0,0.0
what would she knoe about what is best for my country immigrant who married rich man to get herself and patent into the country snd citizenship in addition like other immigrant she had chold born in u to solidify her stay,@jeanenehinton-ds8xf,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 00:53,0.375,0.41875
just hung my trump flag outside people are shouting out the window in support for trump a they drive by,@Fishingfool-kq5vq,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 00:37,0.0,0.05
watch obbiden call for national emergency by using the rioter a excuse,@Sammy-hi4jy,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 00:33,-0.05,0.05
they dont just hate trump they hate the american way of life we live under the same corrupt tyrannical government that killed over american citizen in the war of northern aggression to retain power and control of the wealth of our nation,@brianwilliams-se5jy,https://www.youtube.com/watch?v=lpXX7F28kOg,en,01/05/2024 00:32,-0.2704545454545455,0.428125
