Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario
everything the orange menace say come straight from adolph hitler only the ignorant uneducated can not see what the orange menace really is,@T-Man252,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 14:43
maybe you need to get brace your teeth are atrocious,@gooseylou2,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 14:31
too bad his gene didnt help his own kid become genius,@tellaboo1623,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 14:22
his child must be crush to hear their father talk that way about jd vance child,@carolynwilson3861,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 14:17
don jr and eric were disappointment,@webmoss,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 14:13
trump and his maga follower are seeming more and more like htler and his party in the s thats scary,@sparrowman6077,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 14:01
real jackass that cant help himself and want to run the country thats scary too even put this dam fool back in the white house,@samuelcoleman7231,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 13:50
hey donnie remember three thing before you submit to the couch copulator douche douch again then again get some popper it help to relax muscle lube use lot of lube we know youre puckered tight then you can prove yourself to be the woman we know you are,@akahina,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 13:43
hitler said the same thing why do you think wa killing the jewish population keep watchful ear for his choice of word,@eddietucker7005,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 13:41
trump is becoming more unstable a time go on in two year will need full care,@marynelson6382,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 13:40
the nazi believed in eugenics too,@peterjackson2801,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 13:37
yes he creep vote,@MORRRISJACKSON,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 13:36
trump want to have the child what is growing sex slave farm or just his own fantasy or his own are stupid,@CalicoJungle,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 13:13
trump is an idiot that explains everything,@user-vu6lg1jd8p,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 13:08
trump is the reincarnation of adolf hitler hitler wanted to create the perfect gene poolthe perfect blood line anyone deemed to be imperfect to be eliminated sound like this po want to do the same,@bryanbriggs6527,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 12:13
donolds grandfather wa leader in the clan it appears the orange doesnt fall far from the tree,@brucephillips1394,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 11:54
sure sound like hitler to dump chump,@Robbie-sk6vc,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 11:43
can you imagine what your show would be like if trump wasnt in the picture anymore your rating would tank bc the only thing you and audience in common is your hatred for trump that is truly it,@nickkillerquartzga3832,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 11:27
funny how none of his family around like last time ran think it time they had the talk about their dad mental condition,@sybillloyd8133,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 11:26
poor stupid old criminal man afraid of kamala coming to clean up the dirt,@siesta2,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 11:21
well eric and jnr are brain dead moronic clone of their clown dad,@russsadler2727,https://www.youtube.com/watch?v=j4chZTaX208,,30/10/2024 11:15
i wa there this young man jdvance will be great vice president know that the demo crats have with their poor decision have torn our great country down let u support these two great men to rebuild this country trump and jd vance all the way,@iamthejumper,https://www.youtube.com/watch?v=IUX6Q7wemSI,,18/09/2024 16:06
awesome vice president this is hope,@patriciagosyne7017,https://www.youtube.com/watch?v=IUX6Q7wemSI,,25/07/2024 14:46
im canadian love listening to this maybe i should move over president donald trump is ruling,@patriciagosyne7017,https://www.youtube.com/watch?v=IUX6Q7wemSI,,25/07/2024 14:43
wow simply impressed well spoken and incredibly humble the future of america hope,@victoriababer3380,https://www.youtube.com/watch?v=IUX6Q7wemSI,,24/07/2024 23:15
bro wa glazing but still trump,@AlexanderOlea-e9e,https://www.youtube.com/watch?v=IUX6Q7wemSI,,24/07/2024 14:00
american experiment,@rhondaanfinson5301,https://www.youtube.com/watch?v=IUX6Q7wemSI,,23/07/2024 10:35
his very very good to be vice president of america trump vance,@zenniegunner5971,https://www.youtube.com/watch?v=IUX6Q7wemSI,,23/07/2024 09:17
jd you are good but it better to remind people that it wrong to become prejudiced towards chinese or other people of immigrant a your wife and her parent are when you mention about u past policy favorited china couple of my bible study group fellow last night already expressed concern of personal safety remembering brutal violence and crime done to their friend when they lived in ny city some crime were done in bright day light the panic haunted them for year also dont like to see so many gun violence in our country like many of my folk and fellow citizen who live simple life we focus on work family church and community service why do we have to invest on firearm isnt it the government responsibility to guard and protect i dont understand we love usa it our country we worked hard for over twenty year here build home raise child and wanting this land remain beautiful a stated in timothy first of all then i urge that supplication prayer intercession and thanksgiving be made for all people for king and all who are in high position that we may lead peaceful and quiet life in all godliness and dignity glad to hear jesus name be lifted high here weve been praying for leader who truly fear god may god mercy and bless,@gloriashu8801,https://www.youtube.com/watch?v=IUX6Q7wemSI,,22/07/2024 18:35
congratulation mom,@lisaeastes3104,https://www.youtube.com/watch?v=IUX6Q7wemSI,,22/07/2024 11:21
the crowd needed to let him talkquit chanting,@barbhynek218,https://www.youtube.com/watch?v=IUX6Q7wemSI,,22/07/2024 09:25
i think is wonderful,@melaniecleveland3773,https://www.youtube.com/watch?v=IUX6Q7wemSI,,21/07/2024 18:01
maga trumpvance,@JodySugarspringerdoodles,https://www.youtube.com/watch?v=IUX6Q7wemSI,,21/07/2024 12:34
joe biden is traitor,@Katrina-x7y,https://www.youtube.com/watch?v=IUX6Q7wemSI,,21/07/2024 03:50
my year old daughter favorite movie is hillbilly elegy what an awesome story this man i called my grandmother maw maw but the spirit is just the same god bless you and god bless america,@Katrina-x7y,https://www.youtube.com/watch?v=IUX6Q7wemSI,,21/07/2024 03:46
something is off he too slick appears to be speaking off the cuff but it too polished practiced,@pvgardenshorts1485,https://www.youtube.com/watch?v=IUX6Q7wemSI,,20/07/2024 23:54
his vibe is good,@jenniferbillen5333,https://www.youtube.com/watch?v=IUX6Q7wemSI,,20/07/2024 15:55
vote trump vance the hope for better america dont forget about them god bless them and god bless america and people,@Antonio-re1ox,https://www.youtube.com/watch?v=IUX6Q7wemSI,,20/07/2024 14:19
i rather vote trump and vice of trump of the champion of making the whole rounded for american success hassle if ever my friend the the best pair for entire the world remember the them they do their job for much better tomorrow,@Antonio-re1ox,https://www.youtube.com/watch?v=IUX6Q7wemSI,,20/07/2024 14:13
yes we need mr trump because love our country,@EslyDiaz-zo9gg,https://www.youtube.com/watch?v=IUX6Q7wemSI,,20/07/2024 12:10
time new earth eckhart tolle,@lindagriffiths8926,https://www.youtube.com/watch?v=IUX6Q7wemSI,,20/07/2024 09:27
is replacing the american flag with trump flag on our capital january apatroitism btreasonwe agree on apple pie and chevrolet not treason why notknow your side,@brucemorlan7266,https://www.youtube.com/watch?v=IUX6Q7wemSI,,20/07/2024 05:26
hillbilly eligy definitely describes his supporter,@Truepatriot-vb1hw,https://www.youtube.com/watch?v=IUX6Q7wemSI,,19/07/2024 23:08
bác trump đang phán xét,@QUANGMINH.3000,https://www.youtube.com/watch?v=IUX6Q7wemSI,,19/07/2024 14:35
ill never vote trump vance but damn it nice to someone young on the stage,@mahi687,https://www.youtube.com/watch?v=IUX6Q7wemSI,,19/07/2024 12:41
i fist in solidarity with vance,@martinhumble,https://www.youtube.com/watch?v=IUX6Q7wemSI,,19/07/2024 12:32
bla bli blub,@MMik-k9l,https://www.youtube.com/watch?v=IUX6Q7wemSI,,19/07/2024 06:47
trump changed lot he probably in pain but still what endured for the love of this country made him more humble,@sararue297,https://www.youtube.com/watch?v=IUX6Q7wemSI,,19/07/2024 00:32
such great speech god bless america,@LifewithReneedotcom,https://www.youtube.com/watch?v=IUX6Q7wemSI,,18/07/2024 21:55
justice for abuse victim,@MargaretDavis-v7l,https://www.youtube.com/watch?v=IUX6Q7wemSI,,18/07/2024 16:51
damn good pick for vp president trump,@davidherzog5738,https://www.youtube.com/watch?v=IUX6Q7wemSI,,18/07/2024 15:36
the great controversy between christ and satan ellen g white rev modern day passage from true modern day prophet of god chapter the pilgrim father in that grand old document which our forefather set forth a their bill of rightsthe declaration of independencethey declared we hold these truth to be selfevident that all men are created equal that they are endowed by their creator with certain unalienable right that among these are life liberty and the pursuit of happiness and the constitution guarantee in the most explicit term the inviolability of conscience religious test shall ever be required a qualification to any office or public trust under the united state congress shall make law respecting an establishment of religion or prohibiting the free exercise thereof gc the framer of the constitution recognized the eternal principle that man relation with his god is above human legislation and his right of conscience inalienable reasoning wa not necessary to establish this truth we are conscious of it in our own bosom it is this consciousness which in defiance of human law sustained so many martyr in torture and flame they felt that their duty to god wa superior to human enactment and that man could exercise authority over their conscience it is an inborn principle which nothing can eradicatecongressional document usa serial document gc chapter god law immutable and had two horn like lamb the lamblike horn indicate youth innocence and gentleness fitly representing the character of the united state when presented to the prophet a coming up in among the christian exile who first fled to america and sought an asylum from royal oppression and priestly intolerance were many who determined to establish government upon the broad foundation of civil and religious liberty their view found place in the declaration of independence which set forth the great truth that all men are created equal and endowed with the inalienable right to life liberty and the pursuit of happiness and the constitution guarantee to the people the right of selfgovernment providing that representative elected by the popular vote shall enact and administer the law freedom of religious faith wa also granted every man being permitted to worship god according to the dictate of his conscience republicanism and protestantism became the fundamental principle of the nation these principle are the secret of it power and prosperity the oppressed and downtrodden throughout christendom have turned to this land with interest and hope million have sought it shore and the united state risen to place among the most powerful nation of the earth gc such action would be directly contrary to the principle of this government to the genius of it free institution to the direct and solemn avowal of the declaration of independence and to the constitution the founder of the nation wisely sought to guard against the employment of secular power on the part of the church with it inevitable resultintolerance and persecution the constitution provides that congress shall make law respecting an establishment of religion or prohibiting the free exercise thereof and that religious test shall ever be required a qualification to any office or public trust under the united state only in flagrant violation of these safeguard to the nation liberty can any religious observance be enforced by civil authority but the inconsistency of such action is greater than is represented in the symbol it is the beast with lamblike hornsin profession pure gentle and harmlessthat speaks a dragon gc chapter the impending conflict those who teach the people to lightly regard the commandment of god sow disobedience to reap disobedience let the restraint imposed by the divine law be wholly cast aside and human law would soon be disregarded because god forbids dishonest practice coveting lying and defrauding men are ready to trample upon his statute a hindrance to their worldly prosperity but the result of banishing these precept would be such a they do not anticipate if the law were not binding why should any fear to transgress property would longer be safe men would obtain their neighbor possession by violence and the strongest would become richest life itself would not be respected the marriage vow would longer stand a sacred bulwark to protect the family who had the power would if desired take his neighbor wife by violence the fifth commandment would be set aside with the fourth child would not shrink from taking the life of their parent if by so doing they could obtain the desire of their corrupt heart the civilized world would become horde of robber and assassin and peace rest and happiness would be banished from the earth gc satan work through the element also to garner his harvest of unprepared soul studied the secret of the laboratory of nature and us all his power to control the element a far a god allows when wa suffered to afflict job how quickly flock and herd servant house child were swept away one trouble succeeding another a in moment it is god that shield his creature and hedge them in from the power of the destroyer but the christian world have shown contempt for the law of jehovah and the lord will do just what declared that wouldhe will withdraw his blessing from the earth and remove his protecting care from those who are rebelling against his law and teaching and forcing others to do the samesatan control of all whom god doe not especially guard will favor and prosper some in order to further his own design and will bring trouble upon others and lead men to believe that it is god who is afflicting them gc while appearing to the child of men a great physician who can heal all their malady will bring disease and disaster until populous city are reduced to ruin and desolation even now is at work in accident and calamity by and by land in great conflagration in fierce tornado and terrific hailstorm in tempest flood cyclone tidal wave and earthquake in every place and in thousand form satan is exercising his power sweep away the ripening harvest and famine and distress follow imparts to the air deadly taint and thousand perish by the pestilence these visitation are to become more and more frequent and disastrous destruction will be upon both man and beast the earth mourneth and fadeth away the haughty people do languish the earth also is defiled under the inhabitant thereof because they have transgressed the law changed the ordinance broken the everlasting covenant isaiah gc and then the great deceiver will persuade men that those who serve god are causing these evil the class that have provoked the displeasure of heaven will charge all their trouble upon those whose obedience to god commandment is perpetual reproof to transgressor it will be declared that men are offending god by the violation of the sunday sabbath that this brought calamity which will not cease until sunday observance shall be strictly enforced and that those who present the claim of the fourth commandment thus destroying reverence for sunday are troubler of the people preventing their restoration to divine favor and temporal prosperity thus the accusation urged of old against the servant of god will be repeated and upon ground equally well established and it came to pas when ahab saw elijah that ahab said unto him art thou that troubleth israel and answered i have not troubled israel but thou and thy father house in that ye have forsaken the commandment of the lord and thou hast followed baalim king a the wrath of the people shall be excited by false charge they will pursue course toward god ambassador very similar to that which apostate israel pursued toward elijah gc through the two great error the immortality of the soul and sunday sacredness satan will bring the people under his deception while the former lay the foundation of spiritualism the latter creates bond of sympathy with rome the protestant of the united state will be foremost in stretching their hand across the gulf to grasp the hand of spiritualism they will reach over the abyss to clasp hand with the roman power and under the influence of this threefold union this country will follow in the step of rome in trampling on the right of conscience gc the dignitary of church and state will unite to bribe persuade or compel all class to honor the sunday the lack of divine authority will be supplied by oppressive enactment political corruption is destroying love of justice and regard for truth and even in free america ruler and legislator in order to secure public favor will yield to the popular demand for law enforcing sunday observance liberty of conscience which cost so great sacrifice will longer be respected in the sooncoming conflict we shall see exemplified the prophet word the dragon wa wroth with the woman and went to make war with the remnant of her seed which keep the commandment of god and have the testimony of jesus christ revelation gc,@BreadLightPray_EWFMgtr,https://www.youtube.com/watch?v=IUX6Q7wemSI,,18/07/2024 15:00
