Comentario,Autor,URL_Video,Fecha_Publicacion_Video,Fecha_Publicacion_Comentario
hey jeff filed lawsuit against irene,@KennyCombs-qf9bo,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:57
pant on fire,@deena2100,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:56
what about palestine pin,@oceanwavesES,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:41
asked about and talked about this dude is crazy,@mr.noname2997,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:40
seth is lame for this honestly lol,@mr.noname2997,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:38
reagan at and biden at and that wa year ago i guess if not for trump nobody would care about biden,@petyai1348,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:35
i love joe i can understand what is saying trump make sense to,@zeesoutdoors65,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:34
biden is correct usa is the most important country when it come to protect the free towards the dictator im dutch and for the first time in my life im scared if trump win the free country will get attacked,@ServireOne,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:32
fake crowd reaction and he reading the teleprompter,@OrlandoUsedCarsForSale,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:21
the stupidity of that statement a if there were jewish people living outside of that region well at least admits to subscribing to that genocidal ideology not that we needed confirmation but at least he out in the open about it wont be able to deny it when the icj come for him further down the line it on tape,@lsamoa,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:19
omg guy i am not from the u and i really think trump is one of the worst politician of our time but looking at biden can barely stay awake and put together simple sentence please biden finish your presidency with dignity and let someone else come almost everyone is better choice than him i do not say this hating him at all in his current state is extremely bad for campaign,@toth1982,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:17
i cant believe people think that biden is coherent there are literally more that dozen of video of him mumbling stumbling falling forgetting where is and people see him on this extremely controlled and carefully orchestrated interview and think yeah is of steady mind blind and deaf american ruining their country once more,@Mr47CRO,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:07
i think it really important that trump win can handle putin and this could prevent ww for long time hopefully,@felixg.2911,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:05
is damaging our country we are going to lose our right indont care to see him or hear him,@leolovevaz7380,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 23:03
inflation down you are fucking joke,@SonNguyen-go6jd,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:52
free palestine stop the genocide already,@amellirizarry9503,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:46
joe wasnt elected wa installed like toilet,@Anthony-zw1qb,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:42
joe should his milk and sleep early being on late night show is an elderly abuse,@Personal877,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:38
inflation down my as,@nhatvu5502,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:30
this isnt gotcha show it literally the opposite this is pro democrat show that make heavy attempt at making joe biden seem cogent and not husk of shell that need to be guided in every way,@xxx-fn5so,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:30
fjb f the left,@silveriovalenzuela6799,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:30
crazy,@NicholasAShaw,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:30
trump air of entitlement is infuriating,@LoveyK,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:20
you tell them papa joe,@vinceb.9740,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:19
why are they making an evening entertainment talk show into political conversation there are other appropriate forum for that,@jlbaker2000,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:18
hey biden supporter when will you realize that all of this is staged just to make sure biden is reelected against trump and what doe it mean exactly that they his presidential entourage will be in charge one more time a is more than unfit for the job thats all they want and you guy are falling into this trap you dont want trump fine then ask for another democratic candidate use your brain please,@bast874,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:16
annoying just to listen to this man,@Johnkyy,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:15
palestinian being used a pawn by hamas flipping fact thats what theyre good at,@nourrashad5987,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:14
he talking bullshit when talk about inflation not being high because since biden became president the minimum wage here in roswell new mexico went up almost,@OleWilly710,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:12
so tired of motherfucker criticizing biden of his age so what if say the wrong date or day the man half century in politics and now almost year in the white house put his soul into this country only to have russian bot destroy his image with fake news and the far right brainwashed idiot puppet of trump making his job impossible but biden come through for democracy for freedom on every level domestically and internationally trump is dictator who is ready to implement his puppet in all branch of power check and balance will be gone get it through your head people biden is not the enemy it putin and trump,@ev3609,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:10
i appreciate seth for asking about gaza god know he the only late night host with the daily show to talk about it and i know he not journalist so it not his place to push especially in show where the goal wa clearly to help biden out for his campaign but could have insisted on the genocide the war crime and crime against humanity committed in gaza and most importantly the condamnation of israel for risk of genocide by an international court of law which make the u and all the western supporter complicit of genocide shameful,@sokaaz7786,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:10
the agenda is to finish the job,@ChiTownzDre,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:05
joe biden either cant or wont get his fact straight tell blatant lie to the public in every public speech make for instance the united state congress house impeached the foreigner born in the lawless nation of quba who biden appointed a leader in his cabinet over homeland security for more than fentanyl death and murder against america joe biden is morally mentally and legally ill and incompetent to serve anymore in any public office after three year of an open invitation border security policy multiple executive order in his first month in office removing the immigration process violating federal immigration law and constitutional law resulting in fentanyl death and murder mayorkas should be impeached by the united state senate for their criminal conspiracy of the violation of constitutional and federal law of illegal immigration and desecration of their sacred oath of public office to preserve protect and defend the united state of america against illegal invasion of the united state homeland of million illegal immigrant drug cartel human and drug trafficker drug smuggler thief scam artist crime business assassin gang terrorist and other criminal cursing america with crime and violence that biden harris and mayorkas administration are responsible for since they took office and changed the homeland border security policy and removed the immigration process after inviting million illegal immigrant from mexico and cental america to increase the wrong number in america the th president is not mentally morally or legally fit for any public office either since wa disqualified for public rebellion or insurrection on january th unless can get both house to rds vote to reinstate his disability and is mentally morally and legally too and both need to have their head examined by special physician appointed by the united state congress to order an official health condition report to determine illness and terminal disease and whether they are mentally and physically fit for public office and public service for million registered voter in the united state of america the united state congress sacred oath and duty to order both biden and trunk to have their head examined by special examiner appointed by the united state congress for mental and physical fitness for further public office due to mental and physical illness incompetence and desecration of their sacred biblebased oath of public office to preserve protect and defend the united state of america their application for continued employment in the whitehouse should be rejected by the united state congress and ten or more qualified candidate should be processed in the good better and best category for the best candidate to be sent to the hiring elector to elect the best and most qualified candidate because biden mayorkas and trunk are not fit for public office for many reason including the coronavirus fentanyl death mental illness and practicing lawlessness there are many better and more qualified candidate for the united state whitehouse oval office to better serve preserve protect and defend their sacred holy biblebased sworn oath of public office that they have desecrated,@DocMD-sl9ov,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:04
thats my president give em hell joe,@macgregorwiggins1285,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 22:01
can we give joe biden adderall,@AbyssRein,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 21:53
pretty sure biden an extremely educated team working for him and making decision fyi so did trump so doe every president the president just make the important choice the agenda isnt carried out by him the one thing i a liberal want is to not hear about the other guy i only care about what policy you have and what are we going to do about the problem we face i dont want to hear about the opponent,@Galactis1,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 21:51
the way people talk about biden youd think wouldnt be able to sit down and have conversation like this,@echo-trip-1,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 21:37
aussie here biden is embarrassing seth isnt funny trump an idiot but is way better president strongest economy inflation down bugger off,@jacobboaden2213,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 21:30
joe did nothing most corrupt want to finish off america everything said is lie,@JanetStan-t1q,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 21:29
good god this man is so old cant even get through this scripted interview without fumbling,@Jay-OSRS,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 21:26
genocide joe trying to conceal his senility what national embarrassment,@kt3309,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 21:23
thats an obsolete man should be retired usa need third option,@abelxo1,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 21:10
should be negotiating with russia to stop the damn war didnt even meet putin since the beginning of the invasion thats unforgivable,@udvarhelyibalint,https://www.youtube.com/watch?v=fxuN3i84FNY,27/02/2024 12:00,03/03/2024 21:09
